SerialNumber,Type,SubType,UnitID,FirmwareVersion,FileID,StartTime,DataState,HasGaps
1423111,UsbEnhanced,USB,,515,52,01.01.1963 03:03:03,Complete,False

OrganID,KidneySide,BloodType,CrossClampTime&Date,CrossClampTimezone,TotalIschemicTime,PerfusateLot,PerfusateExpirationDate,PerfusateUsed,Cannula,CannulaExpirationDate,CassetteLot#,CasetteExpirationDate
Anonymous,NA,N/A,,,,,,,,,,

SequentialRecordNumber,SerialNumber,FileID,InfuseTime,FlowRate,OrganResistance,IceContainerTemperature,InfuseTemperature,Error1,Error2,State,PressureSet,AveragePressure,DiastolicPressure,SystolicPressure,Checksum
00318,1423111,52,00:51:10,171,015,0040,0076,0000,0000,90,30,27,26,29,252
00319,1423111,52,00:51:20,173,016,0040,0076,0000,0000,90,30,28,27,29,241
00320,1423111,52,00:51:30,175,016,0040,0076,0000,0000,90,30,28,27,29,252
00321,1423111,52,00:51:40,177,015,0040,0076,0000,0000,90,30,28,28,30,252
00322,1423111,52,00:51:50,177,016,0041,0076,0000,0000,90,30,29,28,30,253
00323,1423111,52,00:52:00,177,016,0042,0075,0000,0000,90,30,29,28,30,250
00324,1423111,52,00:52:10,177,016,0042,0075,0000,0000,90,30,29,29,30,253
00325,1423111,52,00:52:20,172,016,0042,0075,0000,0000,90,30,29,28,30,251
00326,1423111,52,00:52:30,171,016,0043,0074,0000,0000,90,30,29,27,30,245
00327,1423111,52,00:52:40,167,017,0043,0074,0000,0000,90,30,29,27,30,245
00328,1423111,52,00:52:50,166,016,0043,0075,0000,0000,90,30,28,27,30,251
00329,1423111,52,00:53:00,167,016,0043,0075,0000,0000,90,30,28,26,29,246
00330,1423111,52,00:53:10,167,016,0043,0075,0000,0000,90,30,28,27,29,254
00331,1423111,52,00:53:20,169,016,0043,0074,0000,0000,90,30,29,27,30,250
00332,1423111,52,00:53:30,168,016,0043,0075,0000,0000,90,30,28,27,30,249
00333,1423111,52,00:53:40,167,016,0043,0074,0000,0000,90,30,28,27,30,241
00334,1423111,52,00:53:50,166,016,0043,0075,0000,0000,90,30,28,27,30,247
00335,1423111,52,00:54:00,166,016,0043,0075,0000,0000,90,30,28,26,30,245
00336,1423111,52,00:54:10,166,016,0044,0076,0000,0000,90,30,28,27,30,242
00337,1423111,52,00:54:20,165,016,0044,0075,0000,0000,90,30,28,27,30,240
00338,1423111,52,00:54:30,164,017,0044,0075,0000,0000,90,30,28,27,30,254
00339,1423111,52,00:54:40,164,017,0044,0075,0000,0000,90,30,28,27,30,248
00340,1423111,52,00:54:50,161,017,0044,0075,0000,0000,90,30,28,27,30,242
00341,1423111,52,00:55:00,159,017,0044,0075,0000,0000,90,30,28,26,30,253
00342,1423111,52,00:55:10,158,017,0044,0075,0000,0000,90,30,28,26,30,254
00343,1423111,52,00:55:20,158,017,0044,0074,0000,0000,90,30,27,26,29,250
00344,1423111,52,00:55:30,162,017,0044,0075,0000,0000,90,30,28,25,29,248
00345,1423111,52,00:55:40,163,017,0045,0075,0000,0000,90,30,28,26,30,245
00346,1423111,52,00:55:50,164,017,0044,0075,0000,0000,90,30,28,27,29,248
00347,1423111,52,00:56:00,164,017,0045,0075,0000,0000,90,30,28,27,30,246
00348,1423111,52,00:56:10,159,018,0045,0075,0000,0000,90,30,29,27,30,248
00349,1423111,52,00:56:20,159,017,0045,0074,0000,0000,90,30,28,26,29,252
00350,1423111,52,00:56:30,160,016,0044,0074,0000,0000,90,30,27,26,29,240
00351,1423111,52,00:56:40,163,017,0044,0074,0000,0000,90,30,28,26,30,243
00352,1423111,52,00:56:50,160,017,0045,0074,0000,0000,90,30,28,26,29,251
00353,1423111,52,00:57:00,164,017,0044,0075,0000,0000,90,30,28,26,29,250
00354,1423111,52,00:57:10,165,016,0045,0075,0000,0000,90,30,28,26,29,253
00355,1423111,52,00:57:20,165,016,0045,0074,0000,0000,90,30,28,26,30,246
00356,1423111,52,00:57:30,165,016,0045,0074,0000,0000,90,30,28,26,30,244
00357,1423111,52,00:57:40,166,016,0045,0074,0000,0000,90,30,28,26,29,249
00358,1423111,52,00:57:50,166,016,0045,0075,0000,0000,90,30,28,27,30,255
00359,1423111,52,00:58:00,165,016,0045,0075,0000,0000,90,30,28,26,30,246
00360,1423111,52,00:58:10,166,016,0046,0075,0000,0000,90,30,28,26,30,253
00361,1423111,52,00:58:20,166,016,0046,0075,0000,0000,90,30,28,26,29,247
00362,1423111,52,00:58:30,167,016,0046,0074,0000,0000,90,30,28,27,29,244
00363,1423111,52,00:58:40,167,016,0046,0075,0000,0000,90,30,28,27,30,251
00364,1423111,52,00:58:50,166,016,0046,0074,0000,0000,90,30,28,27,30,253
00365,1423111,52,00:59:00,166,016,0047,0075,0000,0000,90,30,28,27,30,248
00366,1423111,52,00:59:10,167,016,0047,0075,0000,0000,90,30,28,26,29,242
00367,1423111,52,00:59:20,168,016,0047,0074,0000,0000,90,30,28,27,30,247
00368,1423111,52,00:59:30,167,016,0047,0075,0000,0000,90,30,28,26,29,254
00369,1423111,52,00:59:30,183,002,0047,0075,0000,0000,B0,30,3,3,3,255
00370,1423111,52,00:59:40,004,000,0047,0075,0000,0000,90,30,0,0,0,132
00371,1423111,52,00:59:50,025,020,0047,0076,0000,0000,90,30,5,1,5,135
00372,1423111,52,01:00:00,057,021,0047,0077,0000,0000,90,30,12,7,14,142
00373,1423111,52,01:00:10,084,019,0047,0077,0000,0000,90,30,16,11,20,250
00374,1423111,52,01:00:20,107,018,0048,0076,0000,0000,90,30,20,15,23,249
00375,1423111,52,01:00:30,126,017,0047,0077,0000,0000,90,30,22,18,25,242
00376,1423111,52,01:00:40,141,017,0048,0077,0000,0000,90,30,24,21,27,246
00377,1423111,52,01:00:50,148,016,0048,0076,0000,0000,90,30,25,23,28,243
00378,1423111,52,01:01:00,156,016,0048,0075,0000,0000,90,30,26,24,28,240
00379,1423111,52,01:01:10,161,016,0048,0076,0000,0000,90,30,27,24,28,246
00380,1423111,52,01:01:20,165,016,0048,0076,0000,0000,90,30,27,25,29,247
00381,1423111,52,01:01:30,170,016,0047,0075,0000,0000,90,30,28,26,29,243
00382,1423111,52,01:01:40,170,016,0048,0075,0000,0000,90,30,28,27,30,241
00383,1423111,52,01:01:50,169,016,0047,0075,0000,0000,90,30,28,27,30,246
00384,1423111,52,01:02:00,169,016,0048,0076,0000,0000,90,30,28,27,30,251
00385,1423111,52,01:02:10,170,016,0048,0075,0000,0000,90,30,28,27,30,240
00386,1423111,52,01:02:20,169,016,0048,0075,0000,0000,90,30,28,27,30,248
00387,1423111,52,01:02:30,169,016,0048,0075,0000,0000,90,30,28,26,30,249
00388,1423111,52,01:02:40,169,016,0048,0074,0000,0000,90,30,28,27,30,241
00389,1423111,52,01:02:50,167,016,0048,0074,0000,0000,90,30,28,26,29,246
00390,1423111,52,01:03:00,165,016,0048,0075,0000,0000,90,30,28,26,30,241
00391,1423111,52,01:03:10,166,016,0048,0074,0000,0000,90,30,28,26,30,243
00392,1423111,52,01:03:20,167,016,0048,0073,0000,0000,90,30,28,26,29,253
00393,1423111,52,01:03:30,170,016,0048,0074,0000,0000,90,30,28,27,30,245
00394,1423111,52,01:03:40,169,016,0048,0075,0000,0000,90,30,28,27,30,252
00395,1423111,52,01:03:50,167,016,0048,0074,0000,0000,90,30,28,26,29,250
00396,1423111,52,01:04:00,166,016,0048,0074,0000,0000,90,30,28,27,30,243
00397,1423111,52,01:04:10,165,016,0048,0074,0000,0000,90,30,28,26,30,241
00398,1423111,52,01:04:20,165,016,0047,0075,0000,0000,90,30,28,26,29,251
00399,1423111,52,01:04:30,166,016,0047,0074,0000,0000,90,30,28,26,29,249
00400,1423111,52,01:04:40,165,016,0047,0074,0000,0000,90,30,28,26,30,242
00401,1423111,52,01:04:50,166,016,0047,0075,0000,0000,90,30,28,26,30,240
00402,1423111,52,01:05:00,165,016,0047,0074,0000,0000,90,30,28,26,30,245
00403,1423111,52,01:05:10,164,017,0048,0074,0000,0000,90,30,28,26,30,250
00404,1423111,52,01:05:20,165,016,0048,0074,0000,0000,90,30,28,26,30,254
00405,1423111,52,01:05:30,160,018,0048,0075,0000,0000,90,30,29,26,30,245
00406,1423111,52,01:05:40,155,018,0048,0074,0000,0000,90,30,28,26,30,247
00407,1423111,52,01:05:50,154,017,0047,0075,0000,0000,90,30,27,25,30,251
00408,1423111,52,01:06:00,159,016,0047,0075,0000,0000,90,30,27,25,29,246
00409,1423111,52,01:06:10,160,016,0046,0074,0000,0000,90,30,27,25,29,252
00410,1423111,52,01:06:20,159,017,0047,0074,0000,0000,90,30,28,25,30,250
00411,1423111,52,01:06:30,158,017,0047,0075,0000,0000,90,30,28,26,30,249
00412,1423111,52,01:06:40,152,018,0047,0075,0000,0000,90,30,28,26,30,248
00413,1423111,52,01:06:50,148,018,0046,0074,0000,0000,90,30,28,26,30,243
00414,1423111,52,01:07:00,147,018,0046,0074,0000,0000,90,30,27,24,30,242
00415,1423111,52,01:07:10,144,018,0046,0073,0000,0000,90,30,27,25,30,247
00416,1423111,52,01:07:20,142,019,0046,0075,0000,0000,90,30,27,24,30,247
00417,1423111,52,01:07:30,143,018,0047,0075,0000,0000,90,30,27,24,30,246
00418,1423111,52,01:07:40,143,018,0047,0074,0000,0000,90,30,27,24,30,255
00419,1423111,52,01:07:50,141,019,0047,0075,0000,0000,90,30,27,24,30,253
00420,1423111,52,01:08:00,142,019,0047,0074,0000,0000,90,30,27,24,30,255
00421,1423111,52,01:08:10,142,019,0046,0074,0000,0000,90,30,27,24,30,254
00422,1423111,52,01:08:20,142,018,0046,0074,0000,0000,90,30,26,24,29,246
00423,1423111,52,01:08:30,146,018,0046,0075,0000,0000,90,30,27,24,29,242
00424,1423111,52,01:08:40,148,017,0046,0074,0000,0000,90,30,26,24,29,243
00425,1423111,52,01:08:50,152,017,0047,0074,0000,0000,90,30,27,24,29,248
00426,1423111,52,01:09:00,154,017,0047,0074,0000,0000,90,30,27,25,29,248
00427,1423111,52,01:09:10,156,017,0047,0074,0000,0000,90,30,27,25,29,250
00428,1423111,52,01:09:20,158,017,0047,0073,0000,0000,90,30,27,25,29,255
00429,1423111,52,01:09:30,158,017,0047,0074,0000,0000,90,30,27,25,29,248
00430,1423111,52,01:09:30,167,010,0048,0074,0000,0000,B0,30,17,15,18,141
00431,1423111,52,01:09:30,142,000,0048,0075,0000,0000,B0,30,0,0,0,242
00432,1423111,52,01:09:40,012,016,0048,0074,0000,0000,90,30,2,0,1,140
00433,1423111,52,01:09:50,039,020,0048,0076,0000,0000,90,30,9,5,10,255
00434,1423111,52,01:10:00,067,020,0048,0076,0000,0000,90,30,14,9,17,141
00435,1423111,52,01:10:10,091,019,0048,0076,0000,0000,90,30,18,13,22,250
00436,1423111,52,01:10:20,108,019,0048,0076,0000,0000,90,30,21,16,24,242
00437,1423111,52,01:10:30,124,018,0048,0076,0000,0000,90,30,23,18,26,243
00438,1423111,52,01:10:40,136,017,0048,0075,0000,0000,90,30,24,20,27,249
00439,1423111,52,01:10:50,145,017,0048,0076,0000,0000,90,30,25,22,28,242
00440,1423111,52,01:11:00,155,016,0048,0076,0000,0000,90,30,26,23,28,250
00441,1423111,52,01:11:10,161,016,0048,0074,0000,0000,90,30,27,25,28,248
00442,1423111,52,01:11:20,165,016,0048,0075,0000,0000,90,30,27,26,29,255
00443,1423111,52,01:11:30,168,016,0048,0074,0000,0000,90,30,27,26,29,243
00444,1423111,52,01:11:40,171,016,0048,0074,0000,0000,90,30,28,26,29,244
00445,1423111,52,01:11:50,170,016,0049,0074,0000,0000,90,30,28,27,30,253
00446,1423111,52,01:12:00,170,016,0049,0074,0000,0000,90,30,28,27,30,248
00447,1423111,52,01:12:10,169,016,0049,0074,0000,0000,90,30,28,27,30,240
00448,1423111,52,01:12:20,168,016,0049,0074,0000,0000,90,30,28,26,30,252
00449,1423111,52,01:12:30,169,016,0049,0074,0000,0000,90,30,28,27,30,252
00450,1423111,52,01:12:40,169,016,0050,0074,0000,0000,90,30,28,27,30,251
00451,1423111,52,01:12:50,168,016,0050,0073,0000,0000,90,30,28,27,30,253
00452,1423111,52,01:13:00,168,016,0050,0073,0000,0000,90,30,28,27,30,250
00453,1423111,52,01:13:10,167,016,0050,0074,0000,0000,90,30,28,27,30,242
00454,1423111,52,01:13:20,165,016,0050,0073,0000,0000,90,30,28,26,30,242
00455,1423111,52,01:13:30,165,016,0050,0073,0000,1000,90,30,28,26,30,243
00456,1423111,52,01:13:40,165,016,0050,0074,0000,1000,90,30,28,26,30,240
00457,1423111,52,01:13:50,165,016,0050,0073,0000,1000,90,30,28,26,29,255
00458,1423111,52,01:14:00,166,016,0051,0074,0000,1000,90,30,28,27,30,254
00459,1423111,52,01:14:10,164,017,0050,0072,0000,1000,90,30,28,26,30,251
00460,1423111,52,01:14:20,165,016,0051,0074,0000,1000,90,30,28,26,30,245
00461,1423111,52,01:14:30,165,016,0051,0074,0000,1000,90,30,28,26,30,245
00462,1423111,52,01:14:40,165,016,0051,0073,0000,1000,90,30,28,26,30,246
00463,1423111,52,01:14:50,164,017,0051,0074,0000,1000,90,30,28,26,30,241
00464,1423111,52,01:15:00,166,016,0051,0073,0000,1000,90,30,28,26,29,254
00465,1423111,52,01:15:10,166,016,0051,0074,0000,1000,90,30,28,26,30,241
00466,1423111,52,01:15:20,167,016,0051,0074,0000,1000,90,30,28,26,30,240
00467,1423111,52,01:15:30,164,017,0051,0074,0000,1000,90,30,28,26,30,242
00468,1423111,52,01:15:40,165,016,0051,0073,0000,1000,90,30,28,26,30,253
00469,1423111,52,01:15:50,162,017,0051,0074,0000,1000,90,30,28,26,30,252
00470,1423111,52,01:16:00,157,017,0051,0074,0000,1000,90,30,28,26,30,244
00471,1423111,52,01:16:10,157,017,0051,0074,0000,1000,90,30,27,25,30,248
00472,1423111,52,01:16:20,157,017,0051,0074,0000,1000,90,30,27,26,30,251
00473,1423111,52,01:16:30,159,016,0050,0074,0000,1000,90,30,27,25,29,254
00474,1423111,52,01:16:40,162,016,0050,0073,0000,1000,90,30,27,25,29,241
00475,1423111,52,01:16:50,167,016,0050,0073,0000,1000,90,30,27,26,29,247
00476,1423111,52,01:17:00,167,016,0050,0074,0000,1000,90,30,28,26,29,248
00477,1423111,52,01:17:10,170,016,0050,0073,0000,1000,90,30,28,27,29,248
00478,1423111,52,01:17:20,170,016,0050,0073,0000,1000,90,30,28,26,29,245
00479,1423111,52,01:17:30,169,016,0050,0074,0000,1000,90,30,28,27,30,243
00480,1423111,52,01:17:40,168,016,0050,0073,0000,1000,90,30,28,26,30,245
00481,1423111,52,01:17:50,168,016,0050,0073,0000,1000,90,30,28,27,30,244
00482,1423111,52,01:18:00,168,016,0050,0073,0000,1000,90,30,28,27,30,253
00483,1423111,52,01:18:10,169,016,0049,0073,0000,1000,90,30,28,27,30,244
00484,1423111,52,01:18:20,168,016,0049,0074,0000,1000,90,30,28,27,30,246
00485,1423111,52,01:18:30,164,017,0049,0073,0000,1000,90,30,28,26,30,253
00486,1423111,52,01:18:40,164,017,0049,0073,0000,1000,90,30,28,26,30,249
00487,1423111,52,01:18:50,164,017,0050,0073,0000,1000,90,30,28,26,30,241
00488,1423111,52,01:19:00,162,017,0050,0073,0000,1000,90,30,28,26,30,252
00489,1423111,52,01:19:10,161,017,0050,0074,0000,1000,90,30,28,26,30,248
00490,1423111,52,01:19:20,161,017,0050,0073,0000,1000,90,30,28,26,30,244
00491,1423111,52,01:19:30,162,017,0050,0073,0000,1000,90,30,28,26,30,247
00492,1423111,52,01:19:30,177,002,0050,0073,0000,1000,B0,30,3,2,3,242
00493,1423111,52,01:19:40,003,000,0051,0074,0000,1000,90,30,0,0,0,139
00494,1423111,52,01:19:50,023,021,0051,0075,0000,1000,90,30,6,2,6,143
00495,1423111,52,01:20:00,049,024,0051,0076,0000,1000,90,30,12,7,15,142
00496,1423111,52,01:20:10,072,022,0050,0076,0000,1000,90,30,17,11,20,242
00497,1423111,52,01:20:20,096,019,0049,0076,0000,1000,90,30,19,13,23,245
00498,1423111,52,01:20:30,110,020,0049,0075,0000,1000,90,30,22,17,25,247
00499,1423111,52,01:20:40,123,018,0049,0075,0000,1000,90,30,23,19,27,247
00500,1423111,52,01:20:50,128,019,0049,0075,0000,1000,90,30,25,21,28,255
00501,1423111,52,01:21:00,135,018,0049,0075,0000,1000,90,30,25,21,28,247
00502,1423111,52,01:21:10,136,019,0049,0075,0000,1000,90,30,26,22,29,246
00503,1423111,52,01:21:20,136,019,0049,0074,0000,1000,90,30,26,23,29,244
00504,1423111,52,01:21:30,137,018,0049,0074,0000,1000,90,30,26,23,29,242
00505,1423111,52,01:21:40,140,019,0050,0074,0000,1000,90,30,27,23,29,252
00506,1423111,52,01:21:50,144,018,0049,0074,0000,1000,90,30,27,24,29,244
00507,1423111,52,01:22:00,144,018,0049,0075,0000,1000,90,30,26,24,29,243
00508,1423111,52,01:22:10,149,017,0049,0074,0000,1000,90,30,26,24,29,254
00509,1423111,52,01:22:20,156,017,0048,0074,0000,1000,90,30,27,25,29,243
00510,1423111,52,01:22:30,159,017,0048,0074,0000,1000,90,30,28,25,29,250
00511,1423111,52,01:22:40,156,017,0048,0074,0000,1000,90,30,28,26,30,248
00512,1423111,52,01:22:50,155,017,0047,0074,0000,1000,90,30,27,25,30,250
00513,1423111,52,01:23:00,160,016,0047,0074,0000,1000,90,30,27,25,29,240
00514,1423111,52,01:23:10,165,016,0047,0074,0000,1000,90,30,27,26,29,240
00515,1423111,52,01:23:20,170,015,0047,0073,0000,1000,90,30,27,26,29,242
00516,1423111,52,01:23:30,171,016,0047,0073,0000,1000,90,30,28,26,29,253
00517,1423111,52,01:23:40,169,016,0047,0073,0000,1000,90,30,28,27,30,251
00518,1423111,52,01:23:50,170,016,0048,0074,0000,1000,90,30,28,27,29,253
00519,1423111,52,01:24:00,170,016,0047,0073,0000,1000,90,30,28,27,30,254
00520,1423111,52,01:24:10,171,016,0048,0073,0000,1000,90,30,28,27,29,243
00521,1423111,52,01:24:20,169,016,0048,0073,0000,1000,90,30,28,27,30,240
00522,1423111,52,01:24:30,171,016,0048,0073,0000,1000,90,30,28,27,29,243
00523,1423111,52,01:24:40,170,016,0048,0073,0000,1000,90,30,28,27,30,252
00524,1423111,52,01:24:50,170,016,0048,0073,0000,1000,90,30,28,27,30,250
00525,1423111,52,01:25:00,170,016,0048,0072,0000,1000,90,30,28,27,30,254
00526,1423111,52,01:25:10,170,016,0049,0073,0000,1000,90,30,28,27,30,252
00527,1423111,52,01:25:20,170,016,0049,0073,0000,1000,90,30,28,27,30,254
00528,1423111,52,01:25:30,170,016,0049,0073,0000,1000,90,30,28,27,30,240
00529,1423111,52,01:25:40,170,016,0049,0073,0000,1000,90,30,28,27,30,246
00530,1423111,52,01:25:50,170,016,0049,0073,0000,1000,90,30,28,27,30,255
00531,1423111,52,01:26:00,168,016,0049,0073,0000,1000,90,30,28,27,30,241
00532,1423111,52,01:26:10,169,016,0050,0073,0000,1000,90,30,28,27,30,250
00533,1423111,52,01:26:20,167,016,0050,0073,0000,1000,90,30,28,27,30,246
00534,1423111,52,01:26:30,166,016,0049,0073,0000,1000,90,30,28,27,30,249
00535,1423111,52,01:26:40,165,016,0048,0073,0000,1000,90,30,28,26,29,244
00536,1423111,52,01:26:50,168,016,0048,0073,0000,1000,90,30,28,26,29,251
00537,1423111,52,01:27:00,169,016,0047,0073,0000,1000,90,30,28,26,29,240
00538,1423111,52,01:27:10,170,016,0047,0073,0000,1000,90,30,28,27,30,255
00539,1423111,52,01:27:20,169,016,0048,0073,0000,1000,90,30,28,27,30,250
00540,1423111,52,01:27:30,166,016,0048,0073,0000,1000,90,30,28,27,30,250
00541,1423111,52,01:27:40,163,017,0048,0073,0000,1000,90,30,28,27,30,248
00542,1423111,52,01:27:50,158,017,0048,0073,0000,1000,90,30,28,26,30,243
00543,1423111,52,01:28:00,159,017,0048,0073,0000,1000,90,30,28,26,30,249
00544,1423111,52,01:28:10,159,016,0048,0073,0000,1000,90,30,27,25,29,250
00545,1423111,52,01:28:20,161,017,0048,0073,0000,1000,90,30,28,26,30,246
00546,1423111,52,01:28:30,162,017,0048,0073,0000,1000,90,30,28,26,29,255
00547,1423111,52,01:28:40,163,017,0049,0074,0000,1000,90,30,28,26,29,254
00548,1423111,52,01:28:50,162,017,0048,0073,0000,1000,90,30,28,26,30,255
00549,1423111,52,01:29:00,163,017,0048,0073,0000,1000,90,30,28,26,30,251
00550,1423111,52,01:29:10,161,017,0048,0073,0000,1000,90,30,28,26,30,240
00551,1423111,52,01:29:20,163,017,0048,0073,0000,1000,90,30,28,26,29,248
00552,1423111,52,01:29:30,162,017,0047,0074,0000,1000,90,30,28,26,30,251
00553,1423111,52,01:29:30,169,010,0047,0072,0000,1000,B0,30,17,16,18,142
00554,1423111,52,01:29:30,141,000,0047,0072,0000,1000,B0,30,0,0,0,248
00555,1423111,52,01:29:40,012,008,0047,0073,0000,1000,90,30,2,0,1,136
00556,1423111,52,01:29:50,040,020,0047,0074,0000,1000,90,30,8,4,10,253
00557,1423111,52,01:30:00,069,020,0048,0075,0000,1000,90,30,14,9,17,135
00558,1423111,52,01:30:10,095,018,0047,0075,0000,1000,90,30,18,12,21,248
00559,1423111,52,01:30:20,114,018,0048,0075,0000,1000,90,30,21,16,24,246
00560,1423111,52,01:30:30,128,017,0048,0074,0000,1000,90,30,23,19,26,243
00561,1423111,52,01:30:40,138,018,0048,0074,0000,1000,90,30,25,21,27,247
00562,1423111,52,01:30:50,147,017,0047,0074,0000,1000,90,30,25,22,28,241
00563,1423111,52,01:31:00,154,016,0048,0074,0000,1000,90,30,26,23,28,250
00564,1423111,52,01:31:10,156,017,0048,0074,0000,1000,90,30,27,25,29,249
00565,1423111,52,01:31:20,157,017,0048,0073,0000,1000,90,30,28,25,29,242
00566,1423111,52,01:31:30,158,017,0048,0074,0000,1000,90,30,27,25,30,255
00567,1423111,52,01:31:40,158,017,0048,0074,0000,1000,90,30,27,25,29,241
00568,1423111,52,01:31:50,160,017,0048,0072,0000,1000,90,30,28,26,29,254
00569,1423111,52,01:32:00,161,017,0048,0072,0000,1000,90,30,28,26,30,240
00570,1423111,52,01:32:10,160,017,0048,0072,0000,1000,90,30,28,26,30,248
00571,1423111,52,01:32:20,160,017,0048,0072,0000,1000,90,30,28,26,30,250
00572,1423111,52,01:32:30,159,016,0048,0073,0000,1000,90,30,27,25,29,246
00573,1423111,52,01:32:40,161,017,0048,0072,0000,1000,90,30,28,26,30,255
00574,1423111,52,01:32:50,161,017,0048,0072,0000,1000,90,30,28,26,30,249
00575,1423111,52,01:33:00,161,017,0048,0072,0000,1000,90,30,28,26,30,252
00576,1423111,52,01:33:10,161,017,0048,0073,0000,1000,90,30,28,26,30,255
00577,1423111,52,01:33:20,161,017,0049,0072,0000,1000,90,30,28,26,30,253
00578,1423111,52,01:33:30,161,017,0049,0072,0000,1000,90,30,28,26,30,243
00579,1423111,52,01:33:40,161,016,0049,0072,0000,1000,90,30,27,26,29,243
00580,1423111,52,01:33:50,163,017,0049,0072,0000,1000,90,30,28,26,29,248
00581,1423111,52,01:34:00,163,017,0049,0072,0000,1000,90,30,28,26,29,251
00582,1423111,52,01:34:10,165,016,0049,0072,0000,1000,90,30,27,26,29,241
00583,1423111,52,01:34:20,168,016,0049,0072,0000,1000,90,30,28,26,29,241
00584,1423111,52,01:34:30,168,016,0049,0072,0000,1000,90,30,28,27,29,246
00585,1423111,52,01:34:40,170,016,0049,0072,0000,1000,90,30,28,27,29,249
00586,1423111,52,01:34:50,169,016,0050,0072,0000,1000,90,30,28,27,30,243
00587,1423111,52,01:35:00,168,016,0050,0072,0000,1000,90,30,28,27,30,247
00588,1423111,52,01:35:10,169,016,0050,0072,0000,1000,90,30,28,27,30,248
00589,1423111,52,01:35:20,169,016,0050,0073,0000,1000,90,30,28,27,30,251
00590,1423111,52,01:35:30,168,016,0050,0072,0000,1000,90,30,28,27,30,242
00591,1423111,52,01:35:40,168,016,0050,0072,0000,1000,90,30,28,26,30,245
00592,1423111,52,01:35:50,169,016,0050,0072,0000,1000,90,30,28,26,29,254
00593,1423111,52,01:36:00,169,016,0050,0072,0000,1000,90,30,28,27,29,248
00594,1423111,52,01:36:10,170,016,0049,0073,0000,1000,90,30,28,27,30,247
00595,1423111,52,01:36:20,168,016,0050,0073,0000,1000,90,30,28,27,30,244
00596,1423111,52,01:36:30,167,016,0050,0072,0000,1000,90,30,28,26,30,249
00597,1423111,52,01:36:40,164,017,0050,0072,0000,1000,90,30,28,27,30,252
00598,1423111,52,01:36:50,162,017,0050,0072,0000,1000,90,30,29,27,30,245
00599,1423111,52,01:37:00,156,017,0050,0073,0000,1000,90,30,28,26,30,246
00600,1423111,52,01:37:10,149,018,0050,0072,0000,1000,90,30,28,25,30,247
00601,1423111,52,01:37:20,149,018,0049,0072,0000,1000,90,30,27,24,30,243
00602,1423111,52,01:37:30,149,018,0049,0072,0000,1000,90,30,27,25,30,240
00603,1423111,52,01:37:40,150,018,0049,0072,0000,1000,90,30,27,24,29,247
00604,1423111,52,01:37:50,152,017,0050,0072,0000,1000,90,30,27,24,29,244
00605,1423111,52,01:38:00,154,017,0050,0072,0000,1000,90,30,27,25,29,248
00606,1423111,52,01:38:10,154,017,0050,0072,0000,1000,90,30,27,25,30,242
00607,1423111,52,01:38:20,154,018,0050,0073,0000,1000,90,30,28,25,30,241
00608,1423111,52,01:38:30,154,017,0050,0072,0000,1000,90,30,27,25,30,254
00609,1423111,52,01:38:40,153,017,0050,0072,0000,1000,90,30,27,25,30,255
00610,1423111,52,01:38:50,154,017,0049,0072,0000,1000,90,30,27,25,29,241
00611,1423111,52,01:39:00,159,016,0048,0072,0000,1000,90,30,27,25,29,249
00612,1423111,52,01:39:10,167,015,0048,0072,0000,1000,90,30,26,25,28,245
00613,1423111,52,01:39:20,174,015,0048,0071,0000,1000,90,30,27,26,28,244
00614,1423111,52,01:39:30,173,015,0048,0073,0000,1000,90,30,26,25,27,250
00615,1423111,52,01:39:30,181,002,0048,0072,0000,1000,B0,30,3,2,3,252
